recency,history,used_discount,used_bogo,is_referral,score,channel_Phone,channel_Web,offer_Discount,offer_No Offer
1,157.61,0,1,0,1.995686382349298,1,0,0,0
6,449.22,1,0,0,0.8676872907045071,1,0,0,1
6,601.04,0,1,1,1.105324402311776,0,0,0,0
10,143.28,1,0,1,1.2070023895900452,1,0,0,1
2,776.24,1,1,1,1.7177286677433616,0,0,0,1
6,29.99,0,1,0,1.1108938732620528,0,1,0,1
4,44.14,0,1,0,0.8548450662849725,0,1,1,0
8,210.23,1,1,0,1.2640094654537135,0,1,1,0
6,42.14,1,0,0,1.0570553394932916,1,0,0,1
6,52.57,0,1,0,1.2170740774152315,1,0,0,0
5,520.56,1,0,1,0.3456989614493655,0,0,0,1
4,254.23,1,0,0,1.2466742347863515,0,1,0,0
7,32.02,0,1,1,0.29294090070197165,0,1,0,1
10,77.11,1,0,1,1.235984545383056,0,1,1,0
12,135.97,1,0,1,0.9805765031425964,0,1,0,0
3,538.25,0,1,1,1.4915873853818091,0,1,0,0
12,29.99,1,0,0,0.33469084564151164,0,1,1,0
1,324.77,1,0,0,1.1390638778906086,0,0,1,0
1,636.76,1,1,1,0.4006228166947199,1,0,1,0
2,29.99,1,0,1,0.6958723823058441,0,1,1,0
1,1225.0,1,0,1,1.2470272209799316,0,0,1,0
10,79.77,0,1,0,0.8570171939493499,1,0,0,0
9,76.72,1,0,0,1.386710076948472,1,0,0,1
6,45.68,1,0,1,0.9373188390756564,1,0,0,0
5,319.01,1,0,0,0.9689802349415688,0,0,0,0
3,557.29,1,1,1,0.5425426279115964,1,0,0,0
7,47.12,0,1,1,0.3404752775828631,1,0,0,1
4,122.2,0,1,0,2.155695284887712,0,1,1,0
2,35.3,0,1,1,1.2841554110578508,1,0,1,0
9,524.34,1,0,1,0.8156107884015116,0,0,0,1
6,305.68,0,1,0,2.7529065834945925,0,1,0,0
1,228.22,0,1,1,0.8956582405036257,1,0,0,1
10,280.95,1,0,0,1.2304938573870774,1,0,1,0
6,445.4,1,0,0,1.405907996871432,0,0,0,1
1,163.04,1,0,1,0.7034963486398842,0,1,1,0
1,792.56,0,1,1,1.0450970342757064,1,0,1,0
6,62.18,1,0,0,1.401270422631108,0,1,0,1
5,81.24,0,1,1,0.7475077251476432,0,1,1,0
1,199.4,0,1,0,0.6517556221575519,1,0,0,1
10,29.99,0,1,1,1.5356308274711332,0,1,0,0
4,710.06,1,1,1,2.341226573322857,0,1,0,0
9,140.6,0,1,0,0.42912186366002747,0,1,0,0
7,29.99,1,0,0,0.7066464491008295,1,0,0,1
12,310.47,1,1,0,2.253365249881857,1,0,0,0
9,29.99,1,0,0,1.1254797406406474,1,0,0,1
4,506.97,1,0,1,1.1505439292262696,1,0,1,0
11,29.99,0,1,1,0.5349328559453908,0,1,0,0
1,107.3,0,1,1,1.2416640166317985,1,0,0,1
2,135.33,0,1,1,0.20242489679116327,0,1,0,0
2,421.66,1,0,0,0.8386903418682683,1,0,0,0
8,307.61,1,0,0,0.8641172412392535,0,1,0,0
2,550.65,1,0,1,1.2693312769428244,0,0,0,0
3,84.39,0,1,1,1.4377055636757474,1,0,0,1
6,29.99,1,0,0,0.8489597487721228,1,0,0,0
10,40.15,1,0,0,1.5278452902976205,0,1,1,0
3,301.53,0,1,0,2.3694436646865107,0,1,0,0
1,143.43,1,0,1,0.9470184344786082,1,0,0,0
2,29.99,1,0,0,2.11840481235328,1,0,0,1
3,127.98,1,0,1,2.7539318780405617,1,0,1,0
4,436.11,1,0,1,1.9978752951916976,0,0,1,0
1,50.81,1,0,0,0.6864180413619023,0,1,1,0
11,747.26,1,1,1,0.26935532018700936,0,0,0,1
2,34.32,0,1,1,0.6022036018998113,1,0,0,0
3,449.77,0,1,1,0.979744089952649,0,0,1,0
8,171.6,0,1,0,1.0271001391507188,1,0,0,0
6,369.61,1,0,0,0.9965726887072198,0,1,0,0
1,303.44,0,1,0,0.6944998946239986,1,0,1,0
3,270.5,1,1,0,1.2754645016491684,1,0,0,1
1,983.29,0,1,1,0.7467941305333498,1,0,0,1
4,29.99,1,0,1,1.0851732592249124,0,1,1,0
9,29.99,0,1,0,1.1045823542899766,1,0,0,1
5,90.57,0,1,1,1.6914690204266292,0,1,0,1
7,494.78,1,1,0,0.9335996812860348,0,1,1,0
10,256.89,1,0,0,1.0553754433066953,0,1,0,1
9,38.3,1,0,1,2.5421328773162646,1,0,1,0
2,422.45,1,0,0,0.8441720392444562,0,0,0,1
3,138.77,0,1,1,0.9162095029010666,1,0,1,0
9,458.66,1,0,0,0.6753905746591801,0,1,0,1
5,29.99,1,0,1,1.5413239969327492,1,0,1,0
2,71.39,1,0,1,2.1122838524356595,1,0,0,0
3,29.99,0,1,1,0.9946328108565264,0,1,0,1
9,29.99,0,1,1,1.0120682171129192,0,1,0,0
8,219.52,0,1,0,1.1590021046248724,1,0,1,0
10,93.25,1,0,1,1.9473799966670773,0,1,0,1
12,101.75,0,1,0,0.7025749887721479,1,0,0,1
6,69.87,0,1,1,1.690084547307338,0,1,0,1
8,93.15,1,0,1,0.3627725072979515,1,0,0,0
6,67.3,0,1,1,0.768983544871496,1,0,1,0
9,232.0,1,0,0,0.3892094153626995,0,1,0,1
3,402.62,0,1,0,1.594675288967876,1,0,1,0
1,29.99,0,1,0,2.4332213202254502,1,0,1,0
2,799.08,0,1,1,0.7470775030455921,0,1,1,0
2,799.15,1,0,1,0.2900725252639513,1,0,0,1
12,32.85,0,1,0,0.7995238085663326,0,1,1,0
9,135.88,0,1,0,0.5479428206869268,0,1,0,1
4,423.99,1,0,1,0.9946628500031329,0,1,0,1
8,302.62,1,1,0,1.1475596178852596,0,1,0,0
10,29.99,1,0,1,0.9991268887615146,1,0,1,0
6,29.99,1,0,1,1.0370658321219235,1,0,1,0
3,206.1,0,1,1,0.6088923572732714,0,0,0,0
9,544.11,1,0,1,2.287587926251914,1,0,0,0
10,50.37,0,1,0,-0.18058870251241396,1,0,1,0
3,55.91,1,0,0,1.1432673269992604,1,0,0,0
10,254.76,1,0,0,1.8243871169404595,0,1,1,0
1,32.93,1,0,0,1.562902957896521,0,1,0,1
7,184.41,0,1,0,0.8033122224145002,0,1,0,0
2,50.39,0,1,1,1.146060623813908,0,1,0,0
11,209.79,0,1,1,1.1190497198469975,0,0,0,1
3,1095.11,1,1,1,1.7954789562653908,1,0,0,0
9,203.46,1,0,1,0.8138579168971749,1,0,1,0
5,186.67,1,0,0,1.5414859870903124,0,1,0,1
7,81.3,1,0,0,0.6814661244044529,0,1,0,0
1,389.82,0,1,0,1.8798968550152415,0,0,0,0
4,46.65,1,0,1,0.8405300163501773,0,1,1,0
10,269.62,0,1,0,1.1195818696721689,1,0,0,0
11,98.51,0,1,0,0.5493577113317726,1,0,0,0
4,265.49,1,1,0,1.6503169868590044,1,0,0,0
7,129.2,0,1,0,0.5503048074993246,1,0,0,1
8,147.42,1,0,1,0.9823788580132596,1,0,1,0
4,247.56,0,1,0,1.00525505911423,0,1,1,0
10,337.55,0,1,0,0.8353075651726931,0,1,1,0
9,29.99,0,1,0,0.5669660370070995,0,1,1,0
9,621.56,1,1,1,0.775372050680619,0,0,0,0
4,120.21,0,1,0,1.2887274764657668,0,1,0,1
11,147.3,0,1,1,1.6873344833804824,1,0,0,0
9,220.51,1,0,0,1.7031064778486082,0,0,1,0
11,34.19,0,1,0,1.0292292458030956,1,0,0,0
11,133.3,1,0,1,1.3946201490761383,0,1,1,0
3,222.8,1,0,0,1.3449004875427095,1,0,1,0
8,205.69,0,1,1,0.2421102813248488,0,0,0,1
6,101.19,0,1,1,1.9310576534317732,1,0,1,0
9,51.21,1,0,0,0.5935415974732683,0,1,1,0
7,146.5,1,0,0,2.1231969133270745,1,0,0,1
7,508.18,1,0,1,1.188037278059293,0,1,1,0
7,85.21,0,1,1,1.0740782704444214,0,1,1,0
7,237.48,0,1,1,0.612017784072665,0,0,1,0
10,111.49,0,1,0,0.8776530734749834,0,1,0,1
5,118.7,0,1,1,1.064058995626726,1,0,1,0
8,138.6,0,1,0,1.2098562526376613,0,1,0,0
6,1292.1,1,0,1,-0.0603167403720839,0,1,0,0
11,29.99,1,0,1,0.6874234419883758,1,0,1,0
5,29.99,1,0,1,0.5360995678980973,0,1,1,0
6,101.19,1,0,0,1.4175183149966175,1,0,0,1
8,301.9,1,0,1,1.515684719610341,0,1,1,0
2,441.25,1,1,1,0.9877069160836164,0,0,0,0
1,498.42,1,1,0,1.4070801537101114,1,0,0,1
9,356.24,0,1,0,1.4069305095248603,0,0,1,0
8,75.04,1,0,1,1.8483996706792667,1,0,0,1
2,237.11,1,0,0,0.22247560983472606,0,0,0,1
3,129.97,1,0,1,0.5043020706805835,0,1,1,0
12,83.09,1,0,0,0.6421879289721393,1,0,0,0
1,360.5,1,1,1,0.8873765746287212,0,1,0,1
2,40.77,1,0,1,1.7744587379227352,0,1,0,1
12,90.15,1,0,0,1.852498508904911,0,1,1,0
1,503.96,1,1,1,0.9221614953474486,0,1,0,1
10,144.94,0,1,1,1.012973037871455,1,0,0,1
1,188.08,1,0,1,0.9908020181988232,1,0,0,0
9,29.99,0,1,0,0.6516643139450103,0,1,0,1
5,40.32,1,0,0,0.4300395028080796,0,1,0,0
2,180.03,0,1,1,1.2399824936367008,0,1,0,0
5,29.99,1,0,1,0.6113945957020444,1,0,0,1
8,29.99,1,0,1,0.4660461515520177,0,1,0,1
1,391.46,0,1,1,2.228261451028767,1,0,0,0
1,181.98,0,1,1,0.4861579449543012,0,1,1,0
1,37.3,1,0,1,0.964323181355256,1,0,0,0
2,528.86,0,1,1,0.8148918139353396,0,0,1,0
6,90.09,0,1,1,1.3184092595088963,1,0,1,0
3,110.59,1,0,1,0.22995519138775244,1,0,0,0
4,45.21,1,0,1,1.5959127692176691,0,1,1,0
11,29.99,0,1,1,1.0918665596624275,0,1,0,0
3,538.32,1,0,1,1.6646950962594258,0,0,0,0
3,252.92,0,1,0,0.8525207760387681,1,0,1,0
3,846.28,1,1,1,1.5124166945612876,0,1,0,0
3,63.22,0,1,0,0.934906735439391,1,0,0,0
6,196.97,1,0,1,0.2426872605546988,0,1,0,1
10,67.76,1,0,1,1.3287758775091234,0,1,1,0
11,400.43,0,1,1,0.4739542115271981,0,0,1,0
2,95.29,1,0,0,1.4842252998601504,1,0,1,0
9,316.25,0,1,0,1.1006303954188548,0,0,0,1
12,268.92,1,0,0,1.7376668146253411,1,0,0,0
4,170.13,1,0,1,0.3737775805547725,1,0,0,1
12,132.34,0,1,1,0.7355222879460748,0,1,1,0
1,473.64,1,1,0,1.954930175856556,0,0,1,0
3,74.87,1,0,0,0.9489465087820704,0,1,1,0
9,514.54,0,1,1,1.3888910819238205,1,0,0,1
8,173.55,0,1,1,1.0376949094301275,0,1,0,1
5,537.21,0,1,1,0.5959168935342398,0,0,1,0
10,94.11,0,1,0,0.6695774517855271,0,1,0,0
7,50.67,0,1,0,0.4605311710546073,0,1,1,0
11,322.85,1,0,0,0.8242008505448926,0,1,0,1
3,408.31,0,1,0,1.6465882154979097,0,1,1,0
2,105.48,0,1,0,0.720252516631919,0,1,0,0
5,832.39,0,1,1,1.3593732590224268,1,0,1,0
4,55.6,0,1,1,1.2327540064828533,1,0,1,0
11,51.18,1,0,0,1.1324643861653367,0,1,0,0
9,320.64,0,1,1,0.8865731539845949,0,0,0,1
12,315.2,1,1,0,1.4360236189572813,0,1,0,1
1,769.7,1,1,1,2.112828499157725,1,0,0,1
1,301.17,0,1,0,1.0191922961024789,0,1,1,0
5,122.81,0,1,0,-0.1952477833553603,1,0,0,0
7,301.56,0,1,0,0.9828685688208436,0,0,0,1
4,432.44,1,0,0,1.5240514860753382,0,1,0,1
7,175.05,0,1,1,1.211767262024975,0,1,0,1
7,212.2,1,0,1,0.5371966710817808,0,0,1,0
4,229.07,1,0,0,0.9936756765546572,0,1,1,0
11,36.27,1,0,1,1.4919284826735173,0,1,0,0
9,66.91,0,1,1,1.8304390104027892,1,0,0,1
4,284.65,0,1,1,1.2454968891420406,1,0,0,0
10,65.57,1,0,0,1.7925904819819196,0,1,1,0
9,76.72,0,1,1,1.555552927549116,0,1,1,0
11,29.99,1,0,1,1.2626402180955532,1,0,0,1
2,586.92,1,0,1,1.223666489512744,1,0,0,0
4,149.39,1,0,1,1.109244942613251,0,1,1,0
1,1200.5,0,1,1,0.566656178874547,0,0,0,1
9,69.77,0,1,1,0.6758818746790132,1,0,1,0
10,275.21,0,1,0,1.2457189436883789,0,1,1,0
9,29.99,1,0,1,0.9157397309434782,1,0,1,0
1,254.95,1,1,0,1.9790142450378625,0,1,0,0
10,117.92,0,1,0,0.7123455965867616,1,0,0,0
2,1347.15,1,0,1,0.8928801607571932,0,0,0,0
5,273.77,1,0,1,1.2321901128018329,1,0,0,0
10,60.52,0,1,1,0.6867153593403905,0,1,0,0
9,412.97,1,1,0,0.938589086843707,0,1,0,1
1,29.99,0,1,1,0.781417354351675,1,0,0,1
6,58.39,0,1,1,0.8411264766206479,1,0,0,0
2,1889.06,1,1,1,0.5910915860443513,0,1,1,0
5,29.99,1,0,1,1.7253888124676475,1,0,1,0
4,224.78,1,0,1,1.0549032470496524,1,0,0,0
8,191.14,0,1,0,1.2910464412474754,1,0,1,0
10,168.63,1,0,0,1.313302768751802,1,0,0,1
2,653.89,1,0,1,0.5173130146807454,1,0,0,1
6,393.89,1,0,1,0.8845632864115637,1,0,0,1
1,659.26,0,1,1,0.9336260685925992,0,0,0,0
9,292.84,1,1,0,0.3942848343414063,1,0,0,0
5,144.3,1,0,0,1.681910107527209,1,0,1,0
2,79.59,1,0,1,1.2523486247313524,0,1,0,1
10,196.13,1,0,1,0.8952246286187421,1,0,0,0
5,72.19,1,0,1,1.2332781105143131,0,1,0,0
3,76.74,0,1,0,0.9804958591484472,1,0,1,0
2,1390.72,1,1,1,2.293168153098798,1,0,1,0
2,81.08,1,0,1,1.7861185614113926,1,0,0,1
4,50.84,0,1,0,0.4404688348191964,1,0,0,1
11,31.21,1,0,1,1.4955613957613076,0,1,0,0
2,45.07,1,0,1,0.6909983036862786,1,0,0,1
2,40.92,1,0,0,0.6988322536583964,0,1,0,1
7,78.86,0,1,0,1.1857804730224866,1,0,0,1
6,157.19,0,1,0,1.1081530708139091,0,1,1,0
1,338.73,1,0,1,1.646265822900804,0,1,1,0
7,204.07,1,0,0,0.4179475479176104,0,0,1,0
12,233.89,1,0,1,1.2087725782769008,1,0,0,0
1,285.4,1,0,0,1.442213004609752,0,1,0,0
1,29.99,0,1,0,0.5198071020008883,0,1,0,0
7,99.64,1,0,0,0.8854000772175991,1,0,0,1
3,29.99,1,0,0,1.8164569410991689,1,0,1,0
7,235.73,0,1,0,1.0885791574279398,1,0,1,0
1,214.11,1,0,0,0.92116554156084,0,1,0,0
4,660.62,0,1,1,1.1490052980598755,1,0,0,1
3,169.91,1,0,1,0.7738196247498006,1,0,0,0
5,126.72,0,1,0,2.2828541295244227,1,0,0,0
6,572.39,1,0,1,1.3622064828965956,1,0,1,0
10,115.79,0,1,0,0.62187428410058,0,1,0,1
6,67.41,0,1,0,2.319157865032912,1,0,0,0
7,40.64,1,0,0,1.209736273179224,0,1,0,1
6,237.22,1,1,1,1.087379313902554,0,1,0,1
11,298.8,1,0,0,0.8472212884444236,0,1,0,0
2,29.99,1,0,0,1.5050095504762748,1,0,1,0
10,36.74,1,0,1,0.3402240821021709,1,0,0,0
2,38.34,1,0,0,1.1745837331987972,0,1,0,0
3,36.17,0,1,1,0.055479243258148785,1,0,1,0
7,620.05,1,1,1,1.232844840306703,0,1,0,1
7,29.99,0,1,1,1.18074819515441,1,0,1,0
10,29.99,0,1,1,0.16456282072719394,0,1,1,0
2,1051.02,0,1,1,2.050584463017872,0,0,1,0
4,140.43,1,0,0,0.8056561683197336,0,1,0,0
2,315.83,1,1,0,1.427951612180391,0,0,0,0
9,127.52,1,0,0,1.9789210835647708,0,1,1,0
2,29.99,0,1,1,0.7440540958007391,0,1,0,1
10,29.99,0,1,1,1.0048193130520535,1,0,0,1
12,35.36,0,1,1,1.193474824206268,0,1,1,0
1,137.28,0,1,0,1.7703483567471727,0,1,0,0
4,29.99,0,1,1,1.4252085039712543,1,0,0,0
7,316.36,1,0,0,1.0604390499756662,0,1,0,0
9,235.97,0,1,1,1.3621008716061378,1,0,1,0
7,35.66,0,1,0,1.1657610946594934,0,1,0,0
5,1267.82,1,0,1,0.4924197687963426,0,1,1,0
6,129.81,0,1,0,0.7054791000660267,1,0,0,0
10,119.76,1,0,0,1.3076310764924557,1,0,0,0
1,447.61,1,0,0,1.4948570021844012,0,0,0,0
4,67.68,0,1,0,1.3226496180714007,1,0,0,0
6,167.1,0,1,1,1.1300635519470634,1,0,0,1
9,39.24,0,1,0,1.64131386362765,1,0,0,0
3,54.65,0,1,0,2.3690423344804934,0,1,1,0
10,76.24,0,1,0,0.650466729080281,1,0,0,1
10,190.29,0,1,1,0.8643593978848012,0,1,1,0
6,53.27,1,0,1,1.148511999403154,0,1,1,0
1,491.51,1,1,1,1.1504583016573895,0,0,0,0
1,167.93,0,1,0,1.0152860242982582,1,0,0,1
8,215.83,1,0,0,1.5234327043650604,1,0,1,0
6,54.23,1,0,0,0.4942127927763289,0,1,0,0
5,446.88,1,0,0,1.4793891728495634,1,0,1,0
10,40.55,1,0,0,0.08329174846005427,1,0,1,0
2,226.43,0,1,1,1.2441126457580134,1,0,0,1
3,29.99,1,0,1,1.1947600808697163,0,1,0,0
3,584.05,0,1,1,0.6737529837254317,1,0,0,0
5,44.37,0,1,0,1.515677112887834,0,1,0,1
3,42.33,1,0,0,1.1262176998506268,1,0,1,0
3,71.41,0,1,0,2.402666063185734,0,1,0,1
6,580.93,1,0,1,0.8051750486221351,0,0,0,0
3,613.39,1,0,1,2.224047789966602,1,0,1,0
1,1515.82,1,1,1,2.4878964300353306,0,0,0,0
2,462.53,0,1,0,0.9091082508767864,0,1,0,0
1,106.09,1,0,1,1.5455308640287881,1,0,0,0
2,38.04,0,1,1,0.9926545673064908,1,0,0,0
2,277.58,1,0,1,1.3648007961107131,0,0,0,0
8,1190.1,1,0,1,1.1404968484738438,1,0,0,0
2,618.6,1,0,1,2.7927298803715117,1,0,0,1
8,114.25,0,1,1,0.7119877240457908,0,1,0,0
11,333.12,0,1,0,1.086774622078512,0,1,1,0
11,95.49,0,1,1,1.2028676816983663,1,0,1,0
10,71.0,0,1,0,1.0298285411715205,1,0,0,1
4,119.06,1,0,0,1.712317925614904,1,0,1,0
1,30.53,1,0,0,1.164710171256575,1,0,0,0
4,154.7,0,1,0,1.6526067667630742,1,0,0,0
5,153.22,0,1,0,1.0083502741682355,1,0,0,1
3,290.23,1,0,1,0.8429027357210696,0,0,1,0
1,611.51,1,0,1,0.31649592187523057,1,0,1,0
3,455.79,1,0,0,2.1165695505582787,0,1,0,0
8,340.78,1,0,0,0.9638737495567762,0,1,0,0
8,29.99,1,0,1,0.95059663587523,1,0,0,0
7,256.72,1,0,0,1.150305605181694,1,0,0,0
3,187.54,1,0,1,1.410080615122745,1,0,1,0
2,169.85,1,0,0,1.7231942613159286,1,0,1,0
9,341.62,1,0,0,1.1391556608050268,0,0,1,0
6,100.89,1,0,1,1.0451374839603196,0,1,0,1
3,469.5,1,1,0,0.4604870404430999,1,0,1,0
6,97.76,1,0,0,0.9671176237013356,0,1,1,0
1,301.64,1,0,0,2.071961205634873,0,1,0,0
1,29.99,1,0,0,0.962700553943184,0,1,0,1
1,29.99,1,0,1,0.717433738866228,1,0,0,1
12,192.43,1,0,0,0.5130668344365414,0,1,0,0
7,116.26,0,1,0,0.8841071131152416,0,1,0,0
2,668.66,0,1,1,0.8817287304554879,0,0,0,0
3,74.74,1,0,1,0.9633823013655348,1,0,0,1
4,114.32,1,0,1,1.44070378033891,1,0,0,0
2,156.32,0,1,0,0.8096943636488569,1,0,0,1
11,265.34,1,0,0,1.2550282806055553,0,1,0,0
8,29.99,1,0,1,1.7702712363802875,1,0,0,0
9,133.76,0,1,1,0.5901376444227531,0,1,0,0
7,29.99,0,1,0,1.3543314804556352,1,0,0,1
4,92.62,1,0,0,1.2455173029301518,1,0,1,0
11,31.45,0,1,0,1.8411664526423177,0,1,0,0
2,919.97,0,1,1,0.8799904607216193,1,0,1,0
7,325.53,1,0,0,0.8929233181096736,0,1,0,0
1,665.49,0,1,1,1.1781081748097482,0,0,1,0
1,198.32,1,0,0,1.8542459923361951,1,0,0,0
7,29.99,0,1,0,1.6495984794596232,0,1,0,1
5,853.14,0,1,1,0.8307527893342125,0,1,0,1
1,743.5,1,1,1,1.4879613857889649,0,0,0,1
7,169.62,1,0,0,1.7691723546564475,0,1,1,0
1,53.69,1,0,0,2.4225137282011486,1,0,0,0
3,144.86,0,1,0,1.9040527134518257,0,1,0,0
3,416.6,1,0,0,1.533575075730334,0,0,0,1
9,108.58,1,0,1,1.0300807504703091,0,1,1,0
1,462.27,1,1,0,1.2256385269022405,0,0,1,0
10,29.99,1,0,0,0.6931452061730856,0,1,0,0
4,161.07,1,0,1,1.731367015401426,0,1,0,0
9,55.89,0,1,0,1.260830367525113,1,0,0,1
1,292.31,0,1,0,0.8392469358857738,1,0,0,0
9,444.82,1,0,0,0.4936308323120301,0,0,1,0
5,104.48,1,0,1,1.6916450298810932,1,0,1,0
1,148.7,0,1,0,1.5084795985824284,0,1,1,0
3,345.73,1,0,0,0.7798988278442511,1,0,0,1
6,340.23,0,1,0,2.0039500366764447,1,0,0,0
9,29.99,1,0,0,0.7679025357940148,1,0,1,0
10,241.86,0,1,1,2.197773817776508,1,0,0,0
5,116.73,0,1,0,0.7039010345768819,0,1,0,0
3,29.99,1,0,1,0.8539770146613586,1,0,1,0
2,29.99,0,1,1,1.0792257584780556,0,1,0,1
1,503.34,0,1,1,2.458766000861542,0,1,0,0
2,235.56,1,0,0,1.092481910872435,1,0,0,1
4,62.78,1,0,0,1.6426650571534689,0,1,1,0
7,92.92,0,1,0,0.4753284597054159,0,1,0,0
3,105.68,1,0,1,0.7171657193149215,1,0,0,0
10,208.64,1,1,1,0.7993488144314604,1,0,0,0
7,43.85,0,1,0,1.5492005685837915,1,0,0,1
7,211.17,1,1,0,0.7064859630246212,0,1,0,1
5,181.83,0,1,0,1.0276888906735269,1,0,1,0
12,178.4,0,1,0,2.095911374244669,1,0,1,0
1,736.47,0,1,1,0.9157572870072828,1,0,1,0
7,208.34,1,0,1,0.5920359297683102,0,1,0,0
9,168.52,1,0,0,1.3217240522216405,1,0,0,0
10,229.69,1,0,0,1.8154341044072764,0,0,0,1
11,93.38,0,1,0,0.7413175385042329,0,1,0,0
11,29.99,1,0,1,1.0803331224105537,1,0,0,0
1,375.82,1,0,0,0.9868288762176508,1,0,0,1
10,75.66,0,1,1,0.6920294274542872,1,0,0,0
4,29.99,0,1,0,1.0741720548281848,1,0,0,0
2,103.65,1,0,1,1.9370816467315848,0,1,0,1
2,108.83,0,1,1,0.8923503317152963,1,0,0,0
3,31.53,0,1,0,1.5127838689016442,1,0,0,0
10,29.99,1,0,0,1.2765679644297994,0,1,0,1
2,51.17,1,0,1,1.2659180162359427,0,1,1,0
6,190.97,1,0,0,0.8864631548962143,1,0,1,0
2,29.99,0,1,0,2.0063828216484225,1,0,1,0
11,29.99,0,1,1,1.2021175001418434,1,0,0,1
9,83.87,1,0,1,-0.044303647084366515,1,0,1,0
5,265.68,1,1,0,1.1085833963166492,0,1,0,1
1,1336.98,0,1,1,1.2586436466411073,0,1,0,1
4,292.62,1,1,1,1.2315237107590913,1,0,0,0
6,282.07,0,1,1,0.6542082962635352,1,0,1,0
1,199.95,0,1,1,1.979047812218712,1,0,0,0
4,741.67,1,1,1,0.7397216462384185,0,0,0,1
10,32.16,1,0,0,0.6567028654895166,1,0,0,1
11,1174.73,1,1,1,2.461041962010788,0,0,1,0
2,186.53,0,1,0,0.6776113649199211,1,0,0,1
10,51.11,0,1,0,1.305293181551788,1,0,1,0
1,482.07,0,1,1,0.6419619514380979,0,0,0,0
12,261.98,0,1,0,0.8652665341430628,1,0,1,0
10,62.09,1,0,0,1.7276157201056148,0,1,0,1
4,268.25,0,1,0,0.9311055982305488,0,0,0,0
1,29.99,0,1,1,0.4125440505936176,1,0,0,1
1,1161.31,1,1,1,1.0240585496291588,1,0,0,1
10,123.7,1,0,0,0.6332848363423833,0,1,1,0
11,197.03,0,1,1,2.6698425620477124,0,1,0,0
9,338.47,1,0,0,1.7369045164163048,1,0,1,0
9,359.98,0,1,0,1.8029102901238043,0,1,0,0
1,690.27,1,1,1,0.3056372240121551,1,0,1,0
2,352.85,0,1,1,0.4748472531266307,0,1,0,0
10,84.77,1,0,1,0.9842904004378176,1,0,1,0
1,480.01,1,0,0,1.0339553628111962,0,0,0,0
1,165.88,0,1,0,2.0025290834316958,1,0,1,0
3,192.21,1,0,1,1.1043528181383642,0,1,0,0
1,108.68,0,1,0,1.4927108366021766,0,1,0,1
9,123.83,0,1,0,0.8949363820921199,0,1,0,1
9,92.35,0,1,1,0.7172014281825941,1,0,0,1
9,29.99,1,0,1,0.8153877181194835,1,0,1,0
8,135.08,0,1,1,2.397633446230439,1,0,1,0
6,159.25,0,1,1,1.1368322904903652,1,0,0,0
1,309.08,1,1,1,1.4705461307177359,1,0,0,1
4,482.02,1,0,0,0.997987831633842,0,1,1,0
8,185.2,1,0,1,1.0912066700262255,1,0,1,0
8,145.49,1,0,1,1.2133141074421723,0,1,0,0
5,29.99,0,1,1,1.5960706093237826,1,0,0,0
2,60.38,0,1,0,1.412254466755145,0,1,1,0
1,1071.38,1,1,1,0.9463496577177184,0,0,1,0
3,576.06,1,0,1,1.2842978771313862,1,0,0,1
3,255.53,0,1,0,0.18422058556727816,0,0,0,1
1,1035.6,0,1,1,0.8028365401585084,1,0,1,0
2,232.62,0,1,0,0.9700732626907592,0,1,0,1
2,1451.17,1,1,1,0.7866447820248516,0,0,0,1
10,400.61,1,0,0,1.1685326546120325,1,0,1,0
11,81.88,1,0,1,0.7971036177717313,0,1,1,0
2,943.13,0,1,1,0.8952700890274619,0,0,0,1
1,786.93,1,0,1,2.178125590675527,0,0,1,0
9,47.38,0,1,1,1.465334024025873,1,0,0,0
2,191.63,1,0,1,1.487850796487122,1,0,1,0
1,29.99,1,0,0,1.7034003460089442,0,1,0,0
3,200.15,1,1,0,0.5086876287753685,0,1,0,0
7,337.84,0,1,0,1.0837999677135446,1,0,0,0
12,29.99,0,1,1,0.7268667094181444,0,1,0,0
7,452.65,0,1,1,0.5341775249963558,0,0,0,1
10,140.11,1,0,0,1.4782033754258346,0,1,1,0
10,29.99,1,0,0,1.0491040744251767,0,1,0,0
2,426.94,1,0,0,0.9070374699209236,0,0,0,1
6,33.04,0,1,0,0.8015412016541968,0,1,0,1
9,392.32,0,1,1,1.803950034715732,1,0,0,0
8,261.55,0,1,1,1.1947607873006618,0,1,0,1
5,84.88,1,0,1,0.6226053906407416,1,0,0,0
12,333.08,1,0,0,1.0422259000441365,0,0,0,0
4,69.2,0,1,1,1.6867340776216089,1,0,0,1
2,1131.27,1,1,1,1.8565251818974475,0,1,1,0
1,691.2,1,1,1,1.754767965294886,1,0,0,0
10,60.45,0,1,0,1.1100016269657873,1,0,0,1
9,29.99,0,1,0,0.7094045240611155,1,0,0,0
2,79.45,1,0,0,1.4318907656739832,1,0,1,0
4,194.19,1,0,1,1.1718059620040802,1,0,0,0
9,29.99,0,1,0,1.4982246084260824,1,0,0,0
12,36.76,1,0,1,1.405826420923744,1,0,1,0
1,1734.03,1,1,1,1.4710591295203137,1,0,1,0
7,32.87,0,1,1,1.4236557361964457,1,0,0,1
4,55.52,0,1,1,1.0779383635783937,1,0,0,0
5,136.36,0,1,1,0.6514796591635337,1,0,0,1
9,29.99,1,0,0,1.203863348615795,1,0,1,0
